Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2018-11-17,Massachusetts,1144,1290,false,1155,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-11-24,Massachusetts,1141,1283,false,1153,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-12-01,Massachusetts,1109,1283,false,1155,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-12-08,Massachusetts,1278,1285,false,1153,0,125,2018,6553,7630,0.0,0.1,Unweighted,All causes,,
2018-12-15,Massachusetts,1147,1297,false,1161,0,0,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2018-12-22,Massachusetts,1277,1294,false,1163,0,114,2018,6553,7630,0.0,0.1,Unweighted,All causes,,
2018-12-29,Massachusetts,1214,1338,false,1203,0,11,2018,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-01-05,Massachusetts,1207,1375,false,1243,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-01-12,Massachusetts,1265,1400,false,1265,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-01-19,Massachusetts,1291,1438,false,1297,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-01-26,Massachusetts,1273,1431,false,1297,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-02-02,Massachusetts,1268,1421,false,1284,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-02-09,Massachusetts,1245,1392,false,1262,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-02-16,Massachusetts,1270,1380,false,1251,0,19,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-02-23,Massachusetts,1204,1376,false,1248,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-03-02,Massachusetts,1277,1370,false,1246,0,31,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-03-09,Massachusetts,1198,1365,false,1243,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-03-16,Massachusetts,1151,1366,false,1248,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-03-23,Massachusetts,1112,1366,false,1248,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-03-30,Massachusetts,1225,1359,false,1242,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-04-06,Massachusetts,1213,1344,false,1230,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-04-13,Massachusetts,1167,1344,false,1224,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-04-20,Massachusetts,1218,1325,false,1209,0,9,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-04-27,Massachusetts,1087,1307,false,1195,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-05-04,Massachusetts,1104,1289,false,1176,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-05-11,Massachusetts,1081,1275,false,1165,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-05-18,Massachusetts,1045,1272,false,1159,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-05-25,Massachusetts,1068,1252,false,1142,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-06-01,Massachusetts,1095,1245,false,1138,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-06-08,Massachusetts,1099,1242,false,1135,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-06-15,Massachusetts,1045,1234,false,1126,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-06-22,Massachusetts,1062,1236,false,1126,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-06-29,Massachusetts,1080,1237,false,1131,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-07-06,Massachusetts,1107,1223,false,1116,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-07-13,Massachusetts,1067,1218,false,1110,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-07-20,Massachusetts,1038,1224,false,1116,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-07-27,Massachusetts,1103,1220,false,1109,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-08-03,Massachusetts,1038,1213,false,1109,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-08-10,Massachusetts,1090,1218,false,1113,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-08-17,Massachusetts,1032,1216,false,1113,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-08-24,Massachusetts,1061,1215,false,1108,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-08-31,Massachusetts,1075,1219,false,1110,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-09-07,Massachusetts,1033,1214,false,1108,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-09-14,Massachusetts,1070,1216,false,1110,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-09-21,Massachusetts,1083,1228,false,1122,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-09-28,Massachusetts,1114,1238,false,1129,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-10-05,Massachusetts,1122,1262,false,1147,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-10-12,Massachusetts,1096,1274,false,1160,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-10-19,Massachusetts,1128,1292,false,1182,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-10-26,Massachusetts,1162,1300,false,1189,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-11-02,Massachusetts,1108,1314,false,1203,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-11-09,Massachusetts,1117,1312,false,1197,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-11-16,Massachusetts,1130,1320,false,1206,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-11-23,Massachusetts,1231,1319,false,1202,0,29,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-11-30,Massachusetts,1204,1313,false,1200,0,4,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-12-07,Massachusetts,1284,1322,false,1208,0,76,2019,6553,7630,0.0,0.1,Unweighted,All causes,,
2019-12-14,Massachusetts,1179,1336,false,1219,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-12-21,Massachusetts,1148,1339,false,1222,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2019-12-28,Massachusetts,1205,1356,false,1240,0,0,2019,6553,7630,0.0,0.0,Unweighted,All causes,,
2020-01-04,Massachusetts,1239,1396,false,1279,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,
2020-01-11,Massachusetts,1267,1400,false,1283,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,
2020-01-18,Massachusetts,1188,1410,false,1292,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,
2020-01-25,Massachusetts,1300,1395,false,1283,0,17,2020,6553,7630,0.0,0.0,Unweighted,All causes,,
2020-02-01,Massachusetts,1200,1385,false,1270,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,
2020-02-08,Massachusetts,1231,1355,false,1247,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-15,Massachusetts,1249,1347,false,1238,0,11,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-22,Massachusetts,1165,1333,false,1227,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-29,Massachusetts,1277,1311,false,1210,0,67,2020,6553,7630,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-07,Massachusetts,1213,1299,false,1203,0,10,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-14,Massachusetts,1309,1296,true,1203,13,106,2020,6553,7630,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-21,Massachusetts,1168,1287,false,1200,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-28,Massachusetts,1285,1279,true,1195,6,90,2020,6553,7630,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-04,Massachusetts,1544,1277,true,1197,267,347,2020,6553,7630,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-11,Massachusetts,2029,1269,true,1186,760,843,2020,6553,7630,0.6,0.7,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-18,Massachusetts,2471,1260,true,1172,1211,1299,2020,6553,7630,1.0,1.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-25,Massachusetts,2450,1237,true,1156,1213,1294,2020,6553,7630,1.0,1.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-02,Massachusetts,2181,1212,true,1131,969,1050,2020,6553,7630,0.8,0.9,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-09,Massachusetts,2052,1190,true,1112,862,940,2020,6553,7630,0.7,0.8,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-16,Massachusetts,1865,1190,true,1111,675,754,2020,6553,7630,0.6,0.7,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-23,Massachusetts,1564,1183,true,1101,381,463,2020,6553,7630,0.3,0.4,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-30,Massachusetts,1334,1172,true,1092,162,242,2020,6553,7630,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-06,Massachusetts,1209,1175,true,1094,34,115,2020,6553,7630,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-13,Massachusetts,1094,1173,false,1093,0,1,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-20,Massachusetts,967,1172,false,1090,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-27,Massachusetts,570,1165,false,1080,0,0,2020,6553,7630,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2017-01-14,Michigan,2045,2134,false,1977,0,68,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-01-21,Michigan,2013,2128,false,1974,0,39,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-01-28,Michigan,2005,2128,false,1987,0,18,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-02-04,Michigan,1920,2116,false,1971,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-02-11,Michigan,2067,2101,false,1955,0,112,2017,4966,6369,0.0,0.1,Unweighted,All causes,,
2017-02-18,Michigan,1936,2104,false,1962,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-02-25,Michigan,1997,2098,false,1967,0,30,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-03-04,Michigan,1957,2085,false,1956,0,1,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-03-11,Michigan,2035,2064,false,1931,0,104,2017,4966,6369,0.0,0.1,Unweighted,All causes,,
2017-03-18,Michigan,1986,2061,false,1924,0,62,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-03-25,Michigan,1950,2043,false,1910,0,40,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-04-01,Michigan,1939,2021,false,1896,0,43,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-04-08,Michigan,2009,2015,false,1892,0,117,2017,4966,6369,0.0,0.1,Unweighted,All causes,,
2017-04-15,Michigan,1963,2015,false,1884,0,79,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-04-22,Michigan,1787,2007,false,1872,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-04-29,Michigan,1843,1985,false,1855,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-05-06,Michigan,1770,1958,false,1836,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-05-13,Michigan,1856,1936,false,1816,0,40,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-05-20,Michigan,1818,1929,false,1805,0,13,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-05-27,Michigan,1701,1920,false,1790,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-06-03,Michigan,1792,1894,false,1768,0,24,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-06-10,Michigan,1737,1881,false,1762,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-06-17,Michigan,1803,1870,false,1751,0,52,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-06-24,Michigan,1691,1866,false,1743,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-07-01,Michigan,1710,1858,false,1731,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-07-08,Michigan,1690,1864,false,1739,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-07-15,Michigan,1690,1868,false,1749,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-07-22,Michigan,1760,1874,false,1754,0,6,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-07-29,Michigan,1626,1873,false,1751,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-08-05,Michigan,1752,1875,false,1747,0,5,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-08-12,Michigan,1671,1873,false,1744,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-08-19,Michigan,1803,1858,false,1740,0,63,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-08-26,Michigan,1624,1860,false,1740,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-09-02,Michigan,1770,1868,false,1747,0,23,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-09-09,Michigan,1687,1890,false,1763,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-09-16,Michigan,1771,1905,false,1780,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-09-23,Michigan,1701,1931,false,1804,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-09-30,Michigan,1726,1939,false,1818,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-10-07,Michigan,1803,1962,false,1837,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-10-14,Michigan,1788,1975,false,1851,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-10-21,Michigan,1828,1984,false,1855,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-10-28,Michigan,1748,1972,false,1849,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-11-04,Michigan,1885,1988,false,1861,0,24,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-11-11,Michigan,1776,1978,false,1853,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-11-18,Michigan,1826,1990,false,1862,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-11-25,Michigan,1847,1999,false,1873,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-12-02,Michigan,1878,2026,false,1898,0,0,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-12-09,Michigan,1930,2044,false,1914,0,16,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-12-16,Michigan,1959,2066,false,1937,0,22,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-12-23,Michigan,1970,2096,false,1963,0,7,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2017-12-30,Michigan,1998,2125,false,1995,0,3,2017,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-01-06,Michigan,2245,2160,true,2023,85,222,2018,4966,6369,0.0,0.1,Unweighted,All causes,,
2018-01-13,Michigan,2137,2170,false,2036,0,101,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-01-20,Michigan,2182,2160,true,2025,22,157,2018,4966,6369,0.0,0.1,Unweighted,All causes,,
2018-01-27,Michigan,2108,2149,false,2013,0,95,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-02-03,Michigan,2037,2118,false,1985,0,52,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-02-10,Michigan,2091,2113,false,1978,0,113,2018,4966,6369,0.0,0.1,Unweighted,All causes,,
2018-02-17,Michigan,2106,2096,true,1961,10,145,2018,4966,6369,0.0,0.1,Unweighted,All causes,,
2018-02-24,Michigan,2007,2117,false,1984,0,23,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-03-03,Michigan,1964,2111,false,1975,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-03-10,Michigan,1927,2100,false,1965,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-03-17,Michigan,1938,2075,false,1937,0,1,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-03-24,Michigan,1943,2078,false,1944,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-03-31,Michigan,1990,2045,false,1915,0,75,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-04-07,Michigan,1984,2032,false,1902,0,82,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-04-14,Michigan,1939,2018,false,1889,0,50,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-04-21,Michigan,1925,2008,false,1873,0,52,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-04-28,Michigan,1900,1979,false,1853,0,47,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-05-05,Michigan,1857,1952,false,1829,0,28,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-05-12,Michigan,1790,1936,false,1815,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-05-19,Michigan,1711,1928,false,1805,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-05-26,Michigan,1713,1911,false,1783,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-06-02,Michigan,1781,1884,false,1763,0,18,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
2018-06-09,Michigan,1715,1873,false,1754,0,0,2018,4966,6369,0.0,0.0,Unweighted,All causes,,
